Epoch,Train_Loss,Test_Loss
2499,10.153492546081543,14.641369342803955
2500,6.147273540496826,14.41009521484375
2501,7.719785404205322,14.11856985092163
2502,8.430846977233887,14.09326457977295
2503,8.870070648193359,14.159069061279297
2504,7.6455199241638185,14.363531589508057
2505,7.230187129974365,14.44176959991455
2506,8.735508060455322,14.742903709411621
2507,10.896449756622314,14.499822616577148
2508,14.78139009475708,14.556214332580566
2509,9.697753715515137,14.761542320251465
2510,8.275057411193847,14.391653537750244
2511,7.7000243186950685,14.630130767822266
2512,7.53294267654419,14.557628631591797
2513,6.701012039184571,14.52272081375122
2514,9.4806658744812,14.554993152618408
2515,7.652072334289551,14.77384901046753
2516,10.04282169342041,14.84572982788086
2517,9.380662631988525,14.675020694732666
2518,9.312942790985108,14.600505352020264
2519,9.180178833007812,14.41452693939209
2520,9.041685485839844,14.267046928405762
2521,11.158957862854004,14.629426956176758
2522,9.128340911865234,14.777559757232666
2523,9.45846767425537,14.959524154663086
2524,8.743227863311768,14.768165111541748
2525,9.908017921447755,14.702489852905273
2526,8.609035301208497,14.775302410125732
2527,6.9348958969116214,14.367089748382568
2528,7.680588626861573,14.289405345916748
2529,9.446730995178223,14.557058334350586
2530,8.093526935577392,14.650922775268555
2531,9.49817714691162,14.715052604675293
2532,7.687566089630127,14.558785438537598
2533,8.242918968200684,14.564061164855957
2534,10.219534778594971,14.502591609954834
2535,11.730093097686767,14.51765489578247
2536,8.081749725341798,14.498428344726562
2537,8.99677791595459,14.535495281219482
2538,10.154523849487305,14.494354724884033
2539,7.949139976501465,14.460612297058105
2540,8.369792270660401,14.502877712249756
2541,7.177464294433594,14.319056034088135
2542,12.493462371826173,14.346283912658691
2543,7.833623695373535,14.640755653381348
2544,8.089660358428954,14.479331970214844
2545,7.909782981872558,14.41982126235962
2546,9.012606620788574,14.309867858886719
2547,10.498586273193359,14.546425342559814
2548,10.92775526046753,14.493390083312988
2549,8.31687307357788,14.417454719543457
2550,9.02366237640381,14.47659683227539
2551,8.514366722106933,14.40124797821045
2552,8.452807998657226,14.431196212768555
2553,8.422091484069824,14.293155193328857
2554,18.920764255523682,14.107176303863525
2555,11.197653484344482,14.259500503540039
2556,7.229201793670654,14.265522003173828
2557,10.960342597961425,14.50889778137207
2558,6.341521692276001,14.581048011779785
2559,7.905930233001709,14.152534484863281
2560,9.34899730682373,14.209822177886963
2561,9.74166498184204,14.107056617736816
2562,9.7127854347229,14.06701374053955
2563,9.638171482086182,14.076175212860107
2564,11.419355964660644,14.009477138519287
2565,7.677656841278076,14.082793235778809
2566,8.732194137573241,14.175325870513916
2567,8.252075576782227,14.345442295074463
2568,9.974607944488525,14.415721416473389
2569,11.504585552215577,14.214496612548828
2570,8.50289478302002,14.207525253295898
2571,8.411253070831298,14.52027416229248
2572,8.434827613830567,14.538861274719238
2573,8.694548988342286,14.190975666046143
2574,8.199679040908814,14.302647113800049
2575,8.724092388153077,14.320719718933105
2576,7.832094764709472,14.282817840576172
2577,8.245873165130615,14.512289047241211
2578,9.322041511535645,14.266249179840088
2579,9.013781261444091,14.352853298187256
2580,8.982644939422608,14.552494049072266
2581,10.447387599945069,14.33310842514038
2582,7.656328201293945,14.44440507888794
2583,8.570348644256592,14.158740043640137
2584,14.043945503234863,14.396750450134277
2585,8.808227062225342,14.635498046875
2586,7.671139430999756,14.627851009368896
2587,8.898945331573486,14.465071201324463
2588,11.34600248336792,14.333539009094238
2589,8.112841987609864,14.407110691070557
2590,9.096650409698487,14.45560884475708
2591,9.07355899810791,14.104714393615723
2592,7.040558671951294,14.141226768493652
2593,8.71361198425293,14.249444961547852
2594,7.095369338989258,14.120414733886719
2595,14.776796817779541,14.22105073928833
2596,8.380163288116455,14.293858051300049
2597,8.242194890975952,14.552184581756592
2598,9.818608379364013,14.291885375976562
2599,7.358432483673096,14.296252250671387
2600,7.703253650665284,14.204418182373047
2601,22.687281131744385,14.382023334503174
2602,7.298386096954346,14.186976432800293
2603,8.861624240875244,14.118749141693115
2604,7.274771404266358,14.403598308563232
2605,7.095151805877686,14.226487159729004
2606,8.192228507995605,14.109228610992432
2607,12.36701545715332,14.063158512115479
2608,16.025285720825195,14.345609664916992
2609,10.039820861816406,14.56847095489502
2610,6.844521141052246,14.290334224700928
2611,13.500197315216065,14.177142143249512
2612,10.386254596710206,14.153202533721924
2613,9.966785430908203,14.124919414520264
2614,9.810720729827882,14.137206077575684
2615,7.6127028465271,14.351668357849121
2616,7.215424108505249,14.201553344726562
2617,8.202846240997314,14.240731716156006
2618,8.961686992645264,14.1563081741333
2619,11.17841854095459,14.201483726501465
2620,7.69749813079834,14.324967861175537
2621,7.795369625091553,14.225121974945068
2622,6.889513683319092,14.073227882385254
2623,8.486587429046631,14.184999465942383
2624,7.523976898193359,14.353216648101807
2625,7.655107879638672,13.98397970199585
2626,8.359538745880126,13.929397106170654
2627,7.716906642913818,13.985338687896729
2628,10.803678512573242,14.208412647247314
2629,7.380196762084961,14.016908168792725
2630,8.32001609802246,14.104496479034424
2631,9.164662742614746,14.260127067565918
2632,9.27710599899292,14.178716659545898
2633,8.07554988861084,14.135747909545898
2634,8.964134407043456,14.11147403717041
2635,7.678746700286865,14.054002285003662
2636,13.667795944213868,14.04976511001587
2637,11.283478832244873,14.162818431854248
2638,8.309984016418458,14.433962345123291
2639,26.622690200805664,14.358235836029053
2640,8.13256025314331,14.42243480682373
2641,9.338235473632812,14.210710525512695
2642,8.507725238800049,14.243720054626465
2643,7.767385196685791,14.183181762695312
2644,7.317187118530273,14.178921222686768
2645,8.543979740142822,14.09055757522583
2646,8.43880386352539,14.156064510345459
2647,12.391376876831055,14.3058762550354
2648,6.895944023132325,14.211711406707764
2649,9.244709873199463,14.123240947723389
2650,8.417350578308106,14.219239711761475
2651,9.96337957382202,14.430044174194336
2652,9.233837223052978,14.334383010864258
2653,7.5505963325500485,14.378650188446045
2654,16.500491428375245,14.426918029785156
2655,8.038879871368408,14.423301696777344
2656,6.837726020812989,14.145300388336182
2657,8.000752353668213,14.140789985656738
2658,12.384786033630371,14.187450408935547
2659,9.326673603057861,14.25878095626831
2660,8.024856758117675,14.045766830444336
2661,10.078441429138184,14.320178031921387
2662,10.559997844696046,14.173897743225098
2663,7.528635120391845,14.281316757202148
2664,10.541484355926514,14.2394380569458
2665,9.678848934173583,14.327052116394043
2666,9.229791927337647,14.556813716888428
2667,15.4706880569458,14.638814449310303
2668,7.792061805725098,14.304884433746338
2669,10.342040824890137,14.330896854400635
2670,11.663628005981446,14.198433876037598
2671,12.281577014923096,14.534919261932373
2672,8.697901630401612,14.655365467071533
2673,7.776258373260498,14.499480724334717
2674,10.63081407546997,14.40064001083374
2675,8.175162029266357,14.107128620147705
2676,10.39292802810669,14.128122329711914
2677,9.663931274414063,14.027648448944092
2678,7.106981468200684,14.028791427612305
2679,7.729851245880127,13.946878910064697
2680,9.458375072479248,14.036900043487549
2681,7.296383380889893,13.981734275817871
2682,7.9606032371521,14.06015682220459
2683,9.37615671157837,14.199931621551514
2684,8.080554676055907,14.16901159286499
2685,8.088552284240723,14.267188549041748
2686,6.863907146453857,14.240246295928955
2687,7.446003341674805,13.99059534072876
2688,9.072780227661132,14.142318725585938
2689,8.31115264892578,14.212826251983643
2690,8.23991231918335,14.51156997680664
2691,8.651154327392579,14.396629333496094
2692,7.192074775695801,14.441589832305908
2693,10.737357234954834,14.205448150634766
2694,13.10412425994873,14.346226692199707
2695,9.235309505462647,14.359312057495117
2696,9.072206020355225,14.299288749694824
2697,7.9020994186401365,14.2272310256958
2698,8.631765747070313,13.980004787445068
2699,9.12077875137329,14.076349258422852
2700,7.577938747406006,13.982319355010986
2701,8.114087295532226,13.859696865081787
2702,9.576697254180909,14.111092567443848
2703,7.775318431854248,14.2444429397583
2704,7.314472007751465,13.684641361236572
2705,7.177981615066528,14.264195442199707
2706,9.395915508270264,14.350520133972168
2707,8.20533266067505,14.275569915771484
2708,11.560780429840088,14.579068660736084
2709,8.698707675933838,14.249958992004395
2710,9.650392627716064,14.21826696395874
2711,8.031510829925537,13.88197660446167
2712,7.448766136169434,13.946150302886963
2713,10.078084182739257,13.806212425231934
2714,12.969647789001465,14.155275344848633
2715,7.846491432189941,14.079186916351318
2716,7.194277286529541,14.17444658279419
2717,7.48372254371643,14.191091537475586
2718,9.848891639709473,14.051566123962402
2719,8.034295558929443,14.277598857879639
2720,19.514914321899415,14.345593452453613
2721,7.7135289192199705,14.303370475769043
2722,7.338691997528076,14.419393062591553
2723,11.118091583251953,14.287007331848145
2724,9.04440517425537,14.221319198608398
2725,6.920677375793457,14.043595790863037
2726,8.538138008117675,13.989667415618896
2727,6.905353450775147,13.978254795074463
2728,7.8349635124206545,13.579548358917236
2729,10.451152896881103,13.81682300567627
2730,11.164896488189697,13.752412796020508
2731,12.046972465515136,14.112974643707275
2732,8.50607509613037,13.996983528137207
2733,7.56030855178833,13.948156833648682
2734,7.6436182975769045,13.762131214141846
2735,10.58380880355835,13.99581241607666
2736,8.7732328414917,13.835408210754395
2737,10.122362804412841,13.949789047241211
2738,11.437417221069335,13.969774723052979
2739,8.025664520263671,14.10556936264038
2740,7.684543132781982,14.129780292510986
2741,8.073031520843506,14.09533166885376
2742,8.1677978515625,14.029021739959717
2743,8.85096321105957,13.820189952850342
2744,8.527090549468994,14.050260543823242
2745,7.798466300964355,13.896798610687256
2746,6.5718536376953125,13.916311740875244
2747,6.832994079589843,14.242061614990234
2748,7.693024730682373,14.272470474243164
2749,8.19693431854248,14.197334289550781
2750,7.759973812103271,13.893736362457275
2751,11.39898853302002,13.820621490478516
2752,8.811811447143555,13.836970806121826
2753,7.962513542175293,13.867341041564941
2754,7.7630541801452635,13.73007583618164
2755,8.731040573120117,13.977020263671875
2756,8.547140884399415,14.071935653686523
2757,9.03706340789795,13.996965885162354
2758,8.332778263092042,13.854500770568848
2759,6.736888313293457,13.879762172698975
2760,9.093494510650634,13.889929294586182
2761,8.166012001037597,13.91519546508789
2762,7.025269412994385,13.83296537399292
2763,6.926578998565674,13.946695327758789
2764,7.04002628326416,13.835798740386963
2765,7.947612667083741,14.06983470916748
2766,8.916812515258789,14.247917175292969
2767,10.409490394592286,14.145936965942383
2768,9.270715522766114,14.068878173828125
2769,9.065862846374511,14.07006311416626
2770,6.98603835105896,13.957488059997559
2771,8.4121524810791,13.973757266998291
2772,11.19953374862671,14.005357265472412
2773,7.969255161285401,13.903557300567627
2774,10.198967361450196,13.834831237792969
2775,10.576115131378174,13.792428016662598
2776,7.751535129547119,13.89838981628418
2777,11.195360374450683,14.361360549926758
2778,8.068176555633546,14.209835529327393
2779,9.820683860778809,14.142728328704834
2780,8.746514415740966,14.087561130523682
2781,8.290772628784179,14.016385555267334
2782,7.8100433349609375,14.048543453216553
2783,6.242100048065185,14.13446569442749
2784,13.012437057495116,14.278948307037354
2785,8.068504905700683,14.302807331085205
2786,17.355628967285156,14.328192710876465
2787,8.62692642211914,14.197262287139893
2788,8.294366264343262,14.258855819702148
2789,9.340006065368652,14.190389633178711
2790,11.599925518035889,14.171820640563965
2791,10.270457363128662,14.078129768371582
2792,6.44246997833252,14.289586544036865
2793,6.964279747009277,14.076815128326416
2794,6.1925732612609865,13.626690864562988
2795,7.774890947341919,14.07632064819336
2796,7.681812191009522,14.170297145843506
2797,10.73238925933838,14.096752166748047
2798,9.974913024902344,14.078622817993164
2799,10.484206008911134,14.304384231567383
2800,8.02948226928711,14.421021938323975
2801,9.915371990203857,14.504417419433594
2802,11.069903755187989,14.648605823516846
2803,8.919239234924316,14.098299980163574
2804,8.852501583099365,13.898309230804443
2805,8.966501140594483,13.759632587432861
2806,8.849818992614747,13.953491687774658
2807,9.585690116882324,13.988799095153809
2808,10.040266609191894,14.109230995178223
2809,9.086984634399414,14.139371871948242
2810,7.817067050933838,14.288119316101074
2811,9.401655960083009,14.26912784576416
2812,10.945593643188477,14.378764152526855
2813,11.03039321899414,14.454522132873535
2814,9.660441017150879,14.536509037017822
2815,7.997560739517212,14.72296953201294
2816,8.37887601852417,14.203866004943848
2817,8.314922523498534,14.369514465332031
2818,6.848197269439697,14.271090030670166
2819,9.018685436248779,14.612764358520508
2820,7.322534847259521,14.855046272277832
2821,14.848079586029053,14.570616722106934
2822,7.391543960571289,14.507457733154297
2823,17.49697494506836,14.479365348815918
2824,8.061496257781982,14.54017686843872
2825,6.876953220367431,14.299122333526611
2826,7.605603408813477,14.245581150054932
2827,8.38628921508789,14.277892112731934
2828,9.71285457611084,14.329584121704102
2829,9.49552516937256,14.314818859100342
2830,7.668065118789673,14.200424194335938
2831,8.659133911132812,14.297156810760498
2832,6.545545673370361,14.200313568115234
2833,8.687173461914062,14.110558986663818
2834,9.304508781433105,14.043768405914307
2835,8.18929500579834,14.221039772033691
2836,11.202272510528564,14.070703029632568
2837,8.827352046966553,14.160238265991211
2838,7.863780117034912,14.165930271148682
2839,7.283783054351806,14.158355236053467
2840,7.59873399734497,14.260218143463135
2841,8.867794418334961,14.315831661224365
2842,6.419961261749267,14.039323806762695
2843,9.258758544921875,14.0099196434021
2844,8.474473857879639,13.909657955169678
2845,7.1989857196807865,13.922399044036865
2846,8.52100486755371,14.103856086730957
2847,9.294845867156983,14.277612686157227
2848,9.471307468414306,14.482969284057617
2849,7.947777175903321,14.16047716140747
2850,8.283058071136475,14.255228519439697
2851,8.73756046295166,14.266895294189453
2852,7.508171558380127,14.337562561035156
2853,7.205419206619263,14.171051025390625
2854,9.104708385467529,14.149710655212402
2855,10.608904266357422,14.222840785980225
2856,16.393098449707033,13.975168228149414
2857,10.090216445922852,14.254827499389648
2858,8.033267498016357,14.395852088928223
2859,5.947758197784424,14.36233901977539
2860,10.991109895706177,14.401695251464844
2861,10.153759098052978,14.375282287597656
2862,9.60750379562378,14.434008598327637
2863,9.971789646148682,14.353102684020996
2864,7.668348264694214,14.455277919769287
2865,7.313397979736328,14.287727355957031
2866,8.426656150817871,14.297409057617188
2867,9.759870433807373,13.982766151428223
2868,7.041265869140625,13.906936168670654
2869,8.127116489410401,14.120786666870117
2870,11.313243103027343,14.156867027282715
2871,8.726548290252685,14.069042205810547
2872,9.577813625335693,14.198394298553467
2873,7.755618000030518,14.172358989715576
2874,9.280059242248536,13.926365852355957
2875,6.061696529388428,13.948670864105225
2876,8.161043930053712,13.75933837890625
2877,13.484565925598144,13.840031623840332
2878,7.690088081359863,13.882662773132324
2879,10.275143718719482,13.841506958007812
2880,11.153842544555664,14.014111995697021
2881,9.531529331207276,13.892082214355469
2882,8.42686128616333,14.193216800689697
2883,6.941899967193604,14.18513298034668
2884,7.222992992401123,14.162208080291748
2885,6.8057098388671875,14.020989894866943
2886,15.346017360687256,14.056192398071289
2887,9.106114959716797,14.25068473815918
2888,10.82052993774414,14.10988473892212
2889,9.260307884216308,14.272642135620117
2890,7.2391609191894535,14.249446392059326
2891,8.756846714019776,14.178234100341797
2892,7.895062828063965,13.975123882293701
2893,7.212051296234131,14.109277248382568
2894,11.201698493957519,14.099441528320312
2895,7.753061199188233,14.084376335144043
2896,11.489120483398438,14.487115859985352
2897,7.634019088745117,14.604359149932861
2898,8.277029514312744,14.399013042449951
2899,10.453808403015136,14.139548778533936
2900,7.69535264968872,14.316219329833984
2901,9.809827613830567,14.017644882202148
2902,7.15594253540039,14.238986015319824
2903,9.644753360748291,14.451078414916992
2904,8.262576484680176,14.344525814056396
2905,7.672597122192383,14.588260173797607
2906,7.10046796798706,14.572465896606445
2907,12.04777135848999,14.558652877807617
2908,7.931954479217529,14.602392673492432
2909,7.960394382476807,14.313483715057373
2910,7.061007404327393,14.240508556365967
2911,9.011441421508788,14.442752838134766
2912,8.146162223815917,14.591493606567383
2913,6.9981842041015625,14.322758674621582
2914,8.200980281829834,14.463885307312012
2915,8.368512535095215,14.438050270080566
2916,8.202974796295166,14.268799781799316
2917,7.350652694702148,14.332988739013672
2918,6.975854015350341,14.265920639038086
2919,6.292276763916016,14.236486434936523
2920,8.093200206756592,14.211555004119873
2921,7.872726917266846,14.291230201721191
2922,6.324240589141846,14.147346019744873
2923,7.71229190826416,13.974729537963867
2924,8.93007950782776,14.078736305236816
2925,8.440332317352295,14.341177463531494
2926,9.688739490509032,14.191493034362793
2927,6.284672021865845,14.45548677444458
2928,7.560871696472168,14.373378276824951
2929,9.849484920501709,14.610534191131592
2930,9.788197135925293,14.430107116699219
2931,7.290752506256103,14.328320980072021
2932,9.150263690948487,14.365200519561768
2933,16.67614002227783,14.529486656188965
2934,7.509874153137207,13.993547916412354
2935,6.363857841491699,14.088104248046875
2936,7.056738948822021,14.14244794845581
2937,8.979468727111817,14.286516189575195
2938,7.148012733459472,14.179572105407715
2939,5.894886493682861,14.034897327423096
2940,7.343951892852783,14.126953125
2941,7.611881065368652,14.48592758178711
2942,7.5036540031433105,14.287878513336182
2943,8.627060890197754,14.283884048461914
2944,9.306340408325195,14.154927253723145
2945,6.3950072765350345,14.059914112091064
2946,7.715743827819824,14.047573566436768
2947,6.513702869415283,14.046599864959717
2948,7.096817684173584,14.036906242370605
2949,10.030323600769043,13.870389938354492
2950,6.753448390960694,13.80424165725708
2951,7.599804496765136,13.845064640045166
2952,7.903450298309326,13.679484844207764
2953,8.254276752471924,13.774864196777344
2954,10.180810737609864,14.024256706237793
2955,8.785255241394044,14.068402767181396
2956,6.471768093109131,14.085704326629639
2957,7.969000148773193,14.171977043151855
2958,6.163741874694824,13.81198501586914
2959,7.7228796005249025,13.815908432006836
2960,8.63753719329834,13.635113716125488
2961,7.217855453491211,13.771637439727783
2962,7.6660051345825195,13.606184959411621
2963,7.058251190185547,13.588520050048828
2964,7.659824371337891,13.600500106811523
2965,6.274127674102783,13.560302734375
2966,8.430326652526855,13.548683643341064
2967,6.2560323715209964,13.725298881530762
2968,8.814097833633422,13.90816593170166
2969,20.960162925720216,14.135226726531982
2970,7.777957820892334,14.236270904541016
2971,7.932546138763428,14.117700576782227
2972,7.168413162231445,14.126984596252441
2973,8.015707874298096,13.832015991210938
2974,9.713844299316406,13.642682075500488
2975,10.223120021820069,13.810723781585693
2976,10.670756340026855,14.014409065246582
2977,6.6140283107757565,14.053024291992188
2978,6.914077234268189,13.84298324584961
2979,8.845961761474609,13.975056171417236
2980,7.159917736053467,13.84748888015747
2981,7.258226299285889,13.926169395446777
2982,10.425851821899414,13.73952054977417
2983,8.241399955749511,13.905646800994873
2984,7.363798427581787,13.784180641174316
2985,7.4339954376220705,13.935988903045654
2986,7.663710880279541,13.855635166168213
2987,9.876089572906494,14.084110260009766
2988,8.10187406539917,14.144057273864746
2989,7.577564811706543,14.16444730758667
2990,8.864944362640381,14.050364017486572
2991,9.660314750671386,14.05878496170044
2992,8.983210372924805,13.765924453735352
2993,6.58576545715332,14.095003604888916
2994,9.108543205261231,14.171276569366455
2995,7.469233894348145,14.242635726928711
2996,11.495477771759033,14.375804901123047
2997,7.837891292572022,14.27585744857788
2998,8.041414165496827,14.435883522033691
2999,8.380599021911621,14.658220767974854
3000,8.131267166137695,14.466663360595703
3001,7.215791797637939,14.67384147644043
3002,7.557580757141113,14.603402614593506
3003,7.480669403076172,14.275980949401855
3004,8.367437553405761,14.417182445526123
3005,7.834824180603027,14.44553518295288
3006,9.52165117263794,13.966349124908447
3007,8.144884490966797,14.136748313903809
3008,8.49935302734375,14.119708061218262
3009,7.7997838973999025,14.111785888671875
3010,7.889828395843506,14.206352710723877
3011,7.257109355926514,14.134320259094238
3012,10.197886943817139,14.00900411605835
3013,8.630036163330079,14.074323177337646
3014,9.336646938323975,13.871482849121094
3015,8.109002304077148,13.88393259048462
3016,7.507826614379883,14.028111457824707
3017,7.186285972595215,14.24722957611084
3018,7.851360225677491,14.091689586639404
3019,9.374261951446533,14.242135524749756
3020,8.050344562530517,13.933055877685547
3021,10.521470260620116,14.080991268157959
3022,8.985797309875489,13.999609470367432
3023,7.206794357299804,13.95276165008545
3024,6.811193561553955,13.831031322479248
3025,7.077615690231323,13.731178283691406
3026,8.092816162109376,13.905102252960205
3027,8.53009490966797,13.994134902954102
3028,6.05831127166748,13.87877368927002
3029,8.826234912872314,13.850072860717773
3030,13.58763828277588,13.78729772567749
3031,6.597217464447022,13.841357707977295
3032,8.587065124511719,13.95923376083374
3033,7.32342791557312,14.058805465698242
3034,6.634301328659058,13.987271785736084
3035,8.044518375396729,13.821657657623291
3036,7.296692180633545,13.898705959320068
3037,8.602618980407716,13.808696269989014
3038,9.160859966278077,13.811066627502441
3039,8.419391632080078,13.818347454071045
3040,8.968112182617187,14.018301010131836
3041,7.253740644454956,14.064324855804443
3042,6.183890438079834,13.984893321990967
3043,8.524645709991455,13.92289924621582
3044,8.467832374572755,13.947439193725586
3045,7.44978084564209,13.930209159851074
3046,7.453017234802246,13.929022789001465
3047,7.477001667022705,14.098999977111816
3048,6.818968391418457,13.768585205078125
3049,7.088058757781982,13.71266794204712
3050,6.524215412139893,13.859170913696289
3051,7.77287073135376,13.971054553985596
3052,6.715408897399902,13.78429365158081
3053,8.374115467071533,13.722235202789307
3054,8.069298839569091,13.890982627868652
3055,8.929912185668945,13.984916687011719
3056,9.476066970825196,13.966949939727783
3057,14.408684253692627,13.983554363250732
3058,7.984950542449951,13.80357313156128
3059,6.600330352783203,13.805752277374268
3060,7.452922439575195,13.822807312011719
3061,9.576681900024415,13.69518756866455
3062,7.735248947143555,13.599690437316895
3063,7.936312294006347,13.622653484344482
3064,9.15561647415161,13.66407823562622
3065,7.757032203674316,13.545597553253174
3066,8.963879585266113,13.875296115875244
3067,10.74791898727417,13.909518718719482
3068,7.153638648986816,13.956773281097412
3069,10.120027160644531,13.894762992858887
3070,10.564406585693359,14.006426811218262
3071,8.101932477951049,13.686474800109863
3072,8.440736198425293,13.81687307357788
3073,6.999915409088135,13.605531215667725
3074,7.946147346496582,13.723810195922852
3075,8.659882926940918,13.75540828704834
3076,13.12348051071167,13.84788179397583
3077,17.41670093536377,13.954604625701904
3078,6.728854656219482,13.783955097198486
3079,8.573057270050048,13.742681980133057
3080,7.952844047546387,13.957414627075195
3081,8.444369792938232,14.16350269317627
3082,8.234043216705322,14.113759517669678
3083,8.380122184753418,13.91933012008667
3084,8.014229011535644,13.815446376800537
3085,11.842428588867188,13.802837371826172
3086,6.825421237945557,13.677412986755371
3087,9.631865882873536,13.80594778060913
3088,6.740444469451904,13.70937728881836
3089,8.599726104736328,13.638932704925537
3090,6.829391765594482,13.66690444946289
3091,10.149959373474122,13.684486865997314
3092,7.137788581848144,13.876192569732666
3093,8.140320968627929,13.81074047088623
3094,9.492236614227295,13.770771503448486
3095,9.39128761291504,13.726861953735352
3096,6.943664264678955,13.736794471740723
3097,8.09373083114624,13.822111129760742
3098,6.546367168426514,13.675565719604492
3099,6.620431041717529,13.613301753997803
3100,6.559739303588867,13.620357513427734
3101,16.578481006622315,13.888495922088623
3102,8.634292507171631,13.776896476745605
3103,8.343948936462402,13.90163803100586
3104,7.476233577728271,14.008005142211914
3105,8.639987564086914,13.844808101654053
3106,10.726742267608643,13.65098524093628
3107,10.837020301818848,13.787795066833496
3108,8.136279392242432,13.864248275756836
3109,12.448187351226807,13.891748905181885
3110,7.17114634513855,13.80090856552124
3111,8.477252101898193,13.92079496383667
3112,18.88520965576172,14.048497200012207
3113,7.993590545654297,13.932925701141357
3114,7.646151542663574,14.064250469207764
3115,6.390239906311035,13.696682929992676
3116,9.274752998352051,13.829110622406006
3117,15.032481002807618,13.634608745574951
3118,8.103135967254639,13.472368240356445
3119,11.800250816345216,13.603127002716064
3120,7.2451050758361815,13.565229415893555
3121,8.613886642456055,13.514461994171143
3122,11.71593885421753,13.779940128326416
3123,8.621240615844727,13.788415908813477
3124,10.097940158843993,13.781089782714844
3125,7.351706218719483,13.651716232299805
3126,7.537067794799805,13.607755661010742
3127,13.430296325683594,13.804328918457031
3128,8.347317171096801,13.794272899627686
3129,7.050321483612061,13.814555168151855
3130,6.9928313255310055,14.055123329162598
3131,8.85720853805542,14.036595344543457
3132,8.675449466705322,13.89831256866455
3133,6.764861440658569,13.718693256378174
3134,8.986283683776856,13.726705551147461
3135,9.243357849121093,13.784228324890137
3136,18.47684726715088,13.804484367370605
3137,8.655065059661865,13.61194133758545
3138,8.819428157806396,13.586061477661133
3139,24.0336106300354,13.94243574142456
3140,9.15382776260376,13.994992733001709
3141,7.187065505981446,13.750778198242188
3142,8.864071273803711,13.715738296508789
3143,7.995395660400391,13.640041828155518
3144,8.100731086730956,13.87438678741455
3145,6.7152925491333,13.56883955001831
3146,6.156236076354981,13.665347576141357
3147,7.783466577529907,13.610736846923828
3148,7.1766565322875975,13.764064311981201
3149,8.54111452102661,13.830194473266602
3150,8.59472599029541,13.72904634475708
3151,7.524113368988037,13.780042171478271
3152,6.463471126556397,13.675792694091797
3153,7.507738018035889,13.561077117919922
3154,9.861944198608398,13.7927565574646
3155,8.672270584106446,13.696679592132568
3156,8.187249279022216,13.873943328857422
3157,6.7963560104370115,13.549919605255127
3158,18.672107124328612,13.66308307647705
3159,7.270968341827393,13.615069389343262
3160,7.550745964050293,13.601294040679932
3161,6.57389497756958,13.569679260253906
3162,7.14081916809082,13.605127811431885
3163,9.73876600265503,13.867547512054443
3164,8.048386001586914,13.999117851257324
3165,6.585821199417114,13.630300998687744
3166,7.900824546813965,13.72349214553833
3167,7.593674278259277,13.636489391326904
3168,7.3453291893005375,13.718988418579102
3169,10.95544080734253,13.645982265472412
3170,7.54066276550293,13.56323766708374
3171,7.705421733856201,13.827508926391602
3172,7.31492977142334,13.844978332519531
3173,7.614797306060791,13.861798286437988
3174,7.587021446228027,13.83936595916748
3175,6.901256942749024,13.813293933868408
3176,8.630067253112793,13.710107326507568
3177,8.322387886047363,13.865109920501709
3178,6.518788909912109,13.713581562042236
3179,8.976834583282471,13.53357219696045
3180,6.614906978607178,13.580222606658936
3181,7.346653079986572,13.755236625671387
3182,6.722314453125,13.871643543243408
3183,9.95865592956543,13.502026081085205
3184,9.033171653747559,13.792863368988037
3185,7.5212983131408695,13.99115514755249
3186,6.3706488609313965,13.678008556365967
3187,8.43220796585083,13.88039255142212
3188,9.432956218719482,13.648172855377197
3189,9.301105403900147,13.501612663269043
3190,8.004468441009521,13.564045906066895
3191,8.122618103027344,13.717414379119873
3192,7.729323863983154,13.620664119720459
3193,7.9153852462768555,13.473759174346924
3194,10.004292392730713,13.657801151275635
3195,7.041069030761719,13.569903373718262
3196,8.700575351715088,13.78559398651123
3197,6.7192583084106445,13.849890232086182
3198,6.914767169952393,13.661049842834473
3199,6.716426658630371,13.784844398498535
3200,9.654638004302978,13.663008213043213
3201,7.474548721313477,13.575514793395996
3202,8.920826244354249,13.869687557220459
3203,8.151603555679321,13.705183982849121
3204,7.193208694458008,13.723711967468262
3205,8.263505172729491,13.787309646606445
3206,7.652960109710693,13.885757446289062
3207,8.746474456787109,13.640398979187012
3208,7.440159797668457,13.730555057525635
3209,7.220097255706787,13.628132820129395
3210,8.308013582229615,13.544371128082275
3211,8.457427215576171,13.633024215698242
3212,9.554488468170167,13.609793186187744
3213,24.87970037460327,13.714897155761719
3214,20.36698637008667,13.791690826416016
3215,8.227406406402588,13.87470817565918
3216,6.7912322044372555,13.9291353225708
3217,7.986298847198486,13.80202579498291
3218,7.416796112060547,13.892547130584717
3219,6.256558799743653,13.790494441986084
3220,6.802830648422241,13.674965381622314
3221,8.500179862976074,13.798603057861328
3222,8.071797752380371,13.713977813720703
3223,8.369160842895507,13.718202114105225
3224,7.767089748382569,13.996209144592285
3225,6.973871660232544,14.048998355865479
3226,8.939132785797119,13.978522777557373
3227,8.767657279968262,14.081664085388184
3228,8.616387367248535,14.005783557891846
3229,7.599538803100586,13.988348007202148
3230,7.8660862922668455,13.548866748809814
3231,8.707780838012695,13.770099639892578
3232,12.868462753295898,14.214375972747803
